Customer ID;Gender;Married;City;Offer;Phone Service;Multiple Lines;Internet Service;Internet Type;Online Security;Online Backup;Device Protection Plan;Premium Tech Support;Streaming TV;Streaming Movies;Streaming Music;Unlimited Data;Contract;Customer Status;Age;Number of Dependents;Latitude;Longitude;Number of Referrals;Tenure in Months;Avg Monthly Long Distance Charges;Avg Monthly GB Download;Monthly Charge;Total Charges;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Internet_Services_Count;Monthly_charge;Monthly_Revenue;Refund_Rate;Extra_Charges_Rate;Churn Category;Churn Reason;Payment Method
0129-QMPDR;Male;Yes;La Puente;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;64;0;34.038983;-117.991372;1;44;27.4;0.0;20.5;865.05;0.0;0;1205.6;2070.65;0;19.660227272727273;47.060227272727275;0.0;0.5822326322652307;;;Bank Withdrawal
0130-SXOUN;Male;No;Glenhaven;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;No;Yes;Yes;No;Month-to-Month;Stayed;55;0;39.045246;-122.743181;0;66;48.78;8.0;89.4;5976.9;36.02;40;3219.48;9200.36;3;90.5590909090909;139.39939393939395;0.006026535494989042;0.35427744131751365;;;Credit Card
0133-BMFZO;Female;No;Alhambra;No;Yes;No;Yes;Fiber Optic;Yes;Yes;No;Yes;No;No;No;Yes;Month-to-Month;Churned;40;0;34.074736;-118.145959;0;2;36.81;16.0;86.25;181.65;0.0;0;73.62;255.27;4;90.825;127.635;0.0;0.2884005170995417;Competitor;Competitor offered higher download speeds;Bank Withdrawal
0134-XWXCE;Female;No;Santa Monica;No;Yes;No;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;76;0;34.031529;-118.491156;0;44;7.72;17.0;74.85;3268.05;17.91;0;339.68;3589.82;6;74.27386363636364;81.58681818181819;0.005480332308257218;0.09462312873625975;;;Bank Withdrawal
0135-NMXAP;Female;No;Lodi;Offer D;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Churned;57;0;38.123544;-121.159078;0;12;14.38;6.0;89.75;1052.4;0.0;0;172.56;1224.96;3;87.7;102.08;0.0;0.14086990595611285;Attitude;Attitude of support person;Bank Withdrawal
0136-IFMYD;Male;Yes;Los Angeles;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;Stayed;71;0;33.973616;-118.24902;1;69;18.41;17.0;109.95;7634.25;0.0;0;1270.29;8904.54;6;110.6413043478261;129.0513043478261;0.0;0.1426564426685713;;;Bank Withdrawal
0137-OCGAB;Female;No;Fairfield;Offer E;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Churned;25;0;38.287136;-122.02711;0;1;1.23;69.0;80.2;80.2;0.0;0;1.23;81.43;2;80.2;81.43;0.0;0.015104998157927053;Price;Lack of affordable download/upload speed;Mailed Check
0137-UDEUO;Female;No;Stockton;Offer E;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Churned;24;0;37.974498;-121.319568;0;3;25.75;0.0;19.85;63.75;0.0;0;77.25;141.0;0;21.25;47.0;0.0;0.5478723404255319;Price;Long distance charges;Credit Card
0139-IVFJG;Female;Yes;Temecula;No;Yes;No;Yes;Fiber Optic;Yes;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Joined;19;0;33.507255;-117.029473;10;2;4.65;53.0;90.35;190.5;0.0;0;9.3;199.8;4;95.25;99.9;0.0;0.046546546546546545;;;Bank Withdrawal
0141-YEAYS;Female;No;Fallbrook;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;No;No;No;Yes;Two Year;Stayed;77;0;33.362575;-117.299644;0;27;2.97;4.0;86.45;2401.05;0.0;0;80.19;2481.24;3;88.92777777777779;91.89777777777778;0.0;0.0323185181602747;;;Bank Withdrawal
0142-GVYSN;Male;No;Randsburg;Offer C;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;57;0;35.405722;-117.773354;0;26;13.34;0.0;20.3;511.25;0.0;0;346.84;858.09;0;19.66346153846154;33.003461538461536;0.0;0.40420002563833624;;;Bank Withdrawal
0147-ESWWR;Female;Yes;Atascadero;No;Yes;Yes;Yes;Fiber Optic;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;73;0;35.453912;-120.69461;9;39;20.15;21.0;101.25;3949.15;0.0;0;785.85;4735.0;5;101.26025641025642;121.41025641025641;0.0;0.1659662090813094;;;Bank Withdrawal
0148-DCDOS;Male;No;Planada;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;41;0;37.329725;-120.306399;0;25;34.88;8.0;94.7;2362.1;0.0;0;872.0;3234.1;4;94.484;129.364;0.0;0.26962678952413344;Competitor;Competitor had better devices;Bank Withdrawal
0151-ONTOV;Female;No;Moorpark;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;43;0;34.312945;-118.858169;0;1;39.81;23.0;70.9;70.9;0.0;0;39.81;110.71;1;70.9;110.71;0.0;0.3595881130882486;Competitor;Competitor had better devices;Mailed Check
0156-FVPTA;Male;Yes;Solvang;Offer D;Yes;No;Yes;DSL;Yes;No;No;Yes;No;No;No;Yes;Month-to-Month;Churned;48;0;34.624399;-120.137875;1;22;27.24;21.0;54.2;1152.7;0.0;0;599.28;1751.98;3;52.39545454545455;79.63545454545455;0.0;0.3420586993002203;Attitude;Attitude of service provider;Bank Withdrawal
0164-APGRB;Female;No;Calistoga;Offer A;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;56;0;38.629618;-122.593216;0;72;48.37;5.0;114.9;8496.7;0.0;0;3482.64;11979.34;8;118.00972222222224;166.37972222222223;0.0;0.2907205238352029;;;Bank Withdrawal
0164-XAIRP;Female;No;La Mirada;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;51;0;33.902045;-118.008961;0;24;10.64;0.0;19.55;470.2;0.0;0;255.36;725.56;0;19.591666666666665;30.231666666666666;0.0;0.35194883951706274;;;Bank Withdrawal
0168-XZKBB;Female;Yes;Boron;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Stayed;34;0;34.95703;-117.73045;8;19;7.84;16.0;86.85;1564.4;0.0;0;148.96;1713.36;2;82.33684210526316;90.17684210526315;0.0;0.08694028108511931;;;Bank Withdrawal
0174-QRVVY;Male;Yes;San Marcos;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;21;2;33.119028;-117.166036;2;71;9.2;0.0;25.35;1847.55;0.0;0;653.2;2500.75;0;26.021830985915493;35.221830985915496;0.0;0.26120163950814757;;;Credit Card
0177-PXBAT;Male;Yes;Desert Center;No;Yes;Yes;Yes;Fiber Optic;Yes;No;Yes;Yes;Yes;Yes;No;Yes;One Year;Stayed;78;0;33.889605;-115.257009;7;33;25.15;20.0;109.9;3694.7;0.0;0;829.95;4524.65;6;111.96060606060605;137.11060606060605;0.0;0.1834285524847226;;;Bank Withdrawal
0178-CIIKR;Female;No;Crows Landing;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Joined;60;0;37.435664;-121.049056;0;3;2.69;0.0;19.95;58.0;0.0;0;8.07;66.07;0;19.333333333333332;22.02333333333333;0.0;0.12214318147419405;;;Credit Card
0178-SZBHO;Male;Yes;Tuolumne;No;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Stayed;54;1;37.939768;-120.188002;7;47;1.09;13.0;87.2;4017.45;0.0;0;51.23;4068.68;3;85.47765957446808;86.56765957446808;0.0;0.012591307254441244;;;Bank Withdrawal
0181-RITDD;Male;Yes;San Diego;No;Yes;No;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;42;3;32.807867;-117.060993;2;62;1.76;20.0;108.15;6825.65;0.0;0;109.12;6934.77;8;110.09112903225805;111.85112903225807;0.0;0.01573520102324951;;;Credit Card
0186-CAERR;Male;No;Auburn;No;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;22;0;38.912881;-121.082766;0;71;2.88;48.0;116.3;8309.55;0.0;0;204.48;8514.03;8;117.03591549295774;119.91591549295775;0.0;0.024016828693344983;;;Bank Withdrawal
0187-QSXOE;Male;Yes;Fresno;No;Yes;No;Yes;Fiber Optic;No;No;No;No;Yes;Yes;Yes;Yes;Two Year;Stayed;71;0;36.623632;-119.741322;8;7;41.97;11.0;89.0;605.45;0.0;0;293.79;899.24;4;86.49285714285715;128.46285714285713;0.0;0.32670922112005696;;;Bank Withdrawal
0187-WZNAB;Female;Yes;Del Rey;Offer C;Yes;No;Yes;Fiber Optic;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Stayed;56;2;36.657462;-119.595293;6;27;46.66;28.0;74.4;1972.35;0.0;0;1259.82;3232.17;2;73.05;119.71000000000001;0.0;0.389775290284855;;;Credit Card
0188-GWFLE;Male;No;Redwood City;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Joined;33;0;37.527497;-122.230941;0;2;1.81;0.0;20.05;33.7;0.0;0;3.62;37.32;0;16.85;18.66;0.0;0.0969989281886388;;;Credit Card
0191-EQUUH;Female;No;Landers;Offer C;No;No;Yes;Cable;Yes;No;No;Yes;No;No;No;Yes;Two Year;Stayed;32;3;34.341737;-116.539416;0;25;0.0;75.0;35.05;844.45;0.0;0;0.0;844.45;3;33.778;33.778;0.0;0.0;;;Bank Withdrawal
0191-ZHSKZ;Male;No;Hawthorne;No;Yes;No;Yes;DSL;Yes;Yes;No;No;Yes;Yes;No;Yes;One Year;Stayed;80;0;33.914775;-118.348083;0;30;38.61;5.0;74.75;2111.3;0.0;0;1158.3;3269.6;5;70.37666666666668;108.98666666666666;0.0;0.35426351847320775;;;Bank Withdrawal
0193-ESZXP;Female;Yes;Oceano;No;Yes;No;Yes;Fiber Optic;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;One Year;Churned;73;0;35.059695;-120.604741;1;58;16.94;19.0;105.5;6205.5;0.0;0;982.52;7188.02;7;106.99137931034483;123.93137931034484;0.0;0.13668854566347893;Attitude;Attitude of support person;Credit Card
0195-IESCP;Male;Yes;Armona;Offer D;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;Yes;Yes;No;Month-to-Month;Churned;26;0;36.315979;-119.710852;1;10;2.02;82.0;85.25;855.3;0.0;100;20.2;975.5;2;85.53;97.55;0.0;0.12321886212198872;Competitor;Competitor offered more data;Bank Withdrawal
0196-JTUQI;Female;No;Clarksburg;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Stayed;59;0;38.384648;-121.578701;0;9;9.27;28.0;75.2;633.85;0.0;0;83.43;717.28;1;70.42777777777778;79.69777777777777;0.0;0.11631440999330807;;;Credit Card
0196-VULGZ;Female;Yes;Irvine;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;Yes;No;Yes;Month-to-Month;Churned;78;0;33.716136;-117.752574;1;6;28.71;17.0;84.35;474.9;0.0;0;172.26;647.16;2;79.14999999999999;107.86;0.0;0.2661783793806787;Other;Deceased;Bank Withdrawal
0197-PNKNK;Female;Yes;Scotts Valley;No;Yes;Yes;Yes;Fiber Optic;Yes;No;Yes;No;No;No;No;No;One Year;Stayed;47;1;37.070177;-122.010077;7;69;38.92;16.0;84.45;5848.6;0.0;40;2685.48;8574.08;2;84.76231884057971;124.26202898550724;0.0;0.31787433753825484;;;Bank Withdrawal
0201-MIBOL;Female;No;Salida;No;Yes;Yes;Yes;Fiber Optic;Yes;No;No;No;Yes;Yes;Yes;Yes;Two Year;Stayed;68;0;37.713152;-121.08739;0;66;10.45;20.0;102.4;6471.85;0.0;0;689.7;7161.55;5;98.05833333333334;108.50833333333334;0.0;0.09630596728361877;;;Bank Withdrawal
0201-OAMXR;Female;No;Mckinleyville;Offer A;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Churned;30;0;40.965011;-124.015255;0;70;10.21;52.0;115.55;8127.6;0.0;0;714.7;8842.3;8;116.10857142857144;126.31857142857142;0.0;0.08082738653970122;Dissatisfaction;Network reliability;Credit Card
0203-HHYIJ;Male;No;Atherton;Offer C;Yes;Yes;No;No;No;No;No;No;No;No;No;No;One Year;Churned;62;0;37.454924;-122.203168;0;25;5.57;0.0;25.3;676.35;0.0;0;139.25;815.6;0;27.054000000000002;32.624;0.0;0.17073320255026975;Price;Long distance charges;Bank Withdrawal
0206-OYVOC;Female;Yes;Huntington Beach;Offer B;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;52;2;33.721917;-118.043237;1;46;24.33;0.0;19.25;864.2;0.0;0;1119.18;1983.38;0;18.786956521739132;43.116956521739134;0.0;0.5642791598180883;;;Credit Card
0206-TBWLC;Female;Yes;Calimesa;Offer B;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;63;0;33.982787;-117.057627;7;54;11.4;26.0;114.65;6049.5;0.0;0;615.6;6665.1;8;112.02777777777777;123.42777777777779;0.0;0.09236170500067516;;;Credit Card
0207-MDKNV;Female;No;Daly City;No;Yes;No;Yes;Fiber Optic;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Churned;54;0;37.691561;-122.445202;0;15;22.39;7.0;105.1;1582.75;0.0;0;335.85;1918.6;7;105.51666666666667;127.90666666666667;0.0;0.1750495152715522;Competitor;Competitor made better offer;Bank Withdrawal
0208-BPQEJ;Female;Yes;Middletown;Offer D;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;48;1;38.787446;-122.58675;0;12;8.25;0.0;19.4;198.1;0.0;0;99.0;297.1;0;16.508333333333333;24.758333333333336;0.0;0.3332211376640861;;;Bank Withdrawal
0212-ISBBF;Female;No;Berkeley;No;No;No;Yes;Cable;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;51;0;37.858898;-122.240512;0;22;0.0;22.0;50.35;1098.85;0.0;0;0.0;1098.85;5;49.94772727272727;49.94772727272727;0.0;0.0;;;Bank Withdrawal
0214-JHPFW;Female;Yes;Lost Hills;No;No;No;Yes;Cable;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;22;0;35.637715;-119.893068;9;70;0.0;85.0;57.8;4039.3;1.01;0;0.0;4038.29;7;57.70428571428572;57.68985714285714;0.00025004332433837547;0.0;;;Bank Withdrawal
0215-BQKGS;Male;No;Garden Grove;Offer C;Yes;No;Yes;Fiber Optic;Yes;Yes;Yes;No;No;No;No;No;Month-to-Month;Stayed;52;0;33.766476;-117.969795;0;30;24.73;20.0;84.3;2438.6;0.0;130;741.9;3310.5;3;81.28666666666666;110.35;0.0;0.26337411267180183;;;Credit Card
0218-QNVAS;Male;Yes;Indio;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;No;No;Yes;Yes;Yes;Yes;One Year;Stayed;22;1;33.752938;-116.230055;1;71;28.34;59.0;100.55;7113.75;16.99;0;2012.14;9108.9;5;100.19366197183099;128.29436619718308;0.002388332454753119;0.2208982423783333;;;Bank Withdrawal
0219-QAERP;Male;Yes;Oxnard;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;33;0;34.156629;-119.117218;2;30;9.81;0.0;19.8;576.65;0.0;0;294.3;870.95;0;19.221666666666668;29.03166666666667;0.0;0.33790688328836327;;;Credit Card
0219-YTZUE;Male;Yes;San Diego;Offer E;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;No;No;Yes;Yes;Month-to-Month;Churned;26;0;32.85723;-117.209774;5;4;28.77;19.0;84.8;371.9;0.0;0;115.08;486.98;4;92.975;121.745;0.0;0.23631360630826725;Competitor;Competitor made better offer;Bank Withdrawal
0220-EBGCE;Male;No;Escondido;Offer E;Yes;No;Yes;Fiber Optic;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Churned;58;0;33.141265;-116.967221;0;2;14.14;28.0;85.85;167.3;0.0;0;28.28;195.58;4;83.65;97.79;0.0;0.14459556191839656;Competitor;Competitor made better offer;Bank Withdrawal
0221-NAUXK;Male;No;Moreno Valley;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;22;1;33.923149;-117.244933;0;10;7.86;0.0;19.95;219.5;0.0;0;78.6;298.1;0;21.95;29.810000000000002;0.0;0.263669909426367;;;Bank Withdrawal
0221-WMXNQ;Male;No;Chino;Offer E;Yes;No;Yes;Fiber Optic;Yes;No;No;No;No;No;No;Yes;One Year;Stayed;66;0;33.990646;-117.663025;0;4;36.4;29.0;75.35;273.4;0.0;0;145.6;419.0;2;68.35;104.75;0.0;0.3474940334128878;;;Bank Withdrawal
0222-CNVPT;Male;No;Sacramento;Offer B;No;No;Yes;DSL;Yes;No;No;No;Yes;Yes;Yes;Yes;Two Year;Stayed;69;0;38.53508;-121.444144;0;52;0.0;19.0;48.8;2555.05;0.0;0;0.0;2555.05;5;49.135576923076925;49.135576923076925;0.0;0.0;;;Credit Card
0224-HJAPT;Male;No;San Diego;No;Yes;Yes;Yes;Cable;No;No;No;No;No;No;Yes;Yes;Month-to-Month;Churned;25;0;32.825086;-117.199424;0;5;22.01;85.0;47.15;223.15;0.0;0;110.05;333.2;2;44.63;66.64;0.0;0.33028211284513803;Competitor;Competitor made better offer;Bank Withdrawal
0224-NIJLP;Male;Yes;Turlock;Offer E;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;30;3;37.474396;-120.875917;1;8;2.87;0.0;20.15;165.5;0.0;0;22.96;188.46;0;20.6875;23.5575;0.0;0.12182956595564046;;;Credit Card
0224-RLWWD;Female;No;Calexico;Offer E;Yes;No;Yes;Cable;No;No;No;No;No;No;No;Yes;One Year;Joined;73;0;32.690654;-115.431225;0;2;23.91;22.0;44.3;89.3;0.0;0;47.82;137.12;1;44.65;68.56;0.0;0.34874562427071176;;;Bank Withdrawal
0225-ZORZP;Male;No;Groveland;Offer E;Yes;No;Yes;Fiber Optic;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Joined;46;0;37.902968;-119.667544;0;3;13.72;26.0;84.3;235.05;0.0;0;41.16;276.21;4;78.35000000000001;92.07;0.0;0.1490170522428587;;;Bank Withdrawal
0228-MAUWC;Male;No;Los Gatos;Offer D;Yes;Yes;Yes;DSL;No;No;Yes;Yes;No;No;No;Yes;Month-to-Month;Stayed;40;0;37.160194;-121.945611;0;19;11.85;18.0;59.55;1144.6;0.0;0;225.15;1369.75;3;60.24210526315789;72.09210526315789;0.0;0.16437306077751415;;;Bank Withdrawal
0229-LFJAF;Male;No;Clovis;Offer A;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;No;Yes;Two Year;Stayed;53;0;36.917652;-119.593757;0;72;3.66;13.0;69.65;4908.25;0.0;0;263.52;5171.77;5;68.17013888888889;71.8301388888889;0.0;0.050953542017529774;;;Bank Withdrawal
0230-UBYPQ;Male;Yes;Hyampom;Offer B;No;No;Yes;DSL;Yes;No;No;Yes;No;No;No;Yes;One Year;Stayed;76;0;40.648024;-123.465088;2;63;0.0;7.0;36.1;2298.9;0.0;0;0.0;2298.9;3;36.490476190476194;36.490476190476194;0.0;0.0;;;Bank Withdrawal
0230-WEQUW;Male;Yes;Woodland Hills;No;No;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Two Year;Stayed;38;0;34.153733;-118.593408;1;66;0.0;29.0;56.6;3789.2;0.0;0;0.0;3789.2;6;57.41212121212121;57.41212121212121;0.0;0.0;;;Bank Withdrawal
0231-LXVAP;Male;No;Temecula;No;Yes;No;Yes;Fiber Optic;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Churned;23;0;33.507255;-117.029473;0;1;44.56;27.0;75.9;75.9;0.0;0;44.56;120.46;2;75.9;120.46;0.0;0.3699153245890752;Competitor;Competitor made better offer;Bank Withdrawal
0233-FTHAV;Female;No;Livingston;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;No;No;No;Yes;One Year;Stayed;24;0;37.361987;-120.748394;0;60;15.29;48.0;79.2;4765.0;0.0;0;917.4;5682.4;2;79.41666666666667;94.70666666666666;0.0;0.16144586794312263;;;Bank Withdrawal
0234-TEVTT;Female;Yes;Tulare;No;No;No;Yes;DSL;Yes;No;Yes;No;No;Yes;Yes;Yes;One Year;Stayed;43;3;36.185471;-119.375243;3;48;0.0;22.0;45.0;2196.3;0.0;0;0.0;2196.3;5;45.75625;45.75625;0.0;0.0;;;Credit Card
0235-KGSLC;Female;No;Buellton;Offer E;Yes;No;Yes;Fiber Optic;No;No;Yes;No;Yes;No;No;Yes;Month-to-Month;Churned;45;0;34.631362;-120.238218;0;1;33.34;4.0;85.55;85.55;0.0;0;33.34;118.89;3;85.55;118.89;0.0;0.28042728572630166;Other;Moved;Credit Card
0236-HFWSV;Male;No;Palmdale;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;49;0;34.557711;-118.029441;0;15;48.93;15.0;93.35;1444.65;0.0;0;733.95;2178.6;4;96.31;145.23999999999998;0.0;0.3368906637290003;Competitor;Competitor had better devices;Bank Withdrawal
0237-YFUTL;Female;Yes;Midway City;Offer B;Yes;Yes;Yes;Fiber Optic;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;62;0;33.744439;-117.98588;4;50;34.57;13.0;109.65;5405.8;0.0;0;1728.5;7134.3;7;108.116;142.686;0.0;0.2422802517415864;;;Bank Withdrawal
0238-WHBIQ;Male;Yes;Folsom;Offer A;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;25;1;38.672638;-121.147403;10;72;33.75;30.0;89.7;6339.3;0.0;0;2430.0;8769.3;8;88.04583333333333;121.79583333333332;0.0;0.27710307550203556;;;Credit Card
0239-OXEXL;Female;No;Oakland;No;Yes;Yes;Yes;Fiber Optic;Yes;Yes;No;No;No;No;No;No;Month-to-Month;Stayed;37;0;37.787186;-122.14633;0;46;43.27;21.0;84.25;3847.6;0.0;100;1990.42;5938.02;2;83.64347826086956;129.08739130434785;0.0;0.35203990555774484;;;Credit Card
0244-LGNFY;Female;Yes;San Anselmo;No;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;35;1;37.99272;-122.575026;4;72;30.0;19.0;92.65;6733.0;0.0;0;2160.0;8893.0;8;93.51388888888889;123.51388888888889;0.0;0.24288766445518947;;;Bank Withdrawal
0247-SLUJI;Male;Yes;Duarte;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Joined;37;3;34.145695;-117.95982;2;1;34.28;0.0;19.7;19.7;0.0;0;34.28;53.98;0;19.7;53.98;0.0;0.6350500185253798;;;Credit Card
0248-IPDFW;Female;No;Lake Elsinore;No;Yes;Yes;Yes;Cable;No;No;No;No;No;No;No;Yes;Month-to-Month;Joined;19;0;33.655421;-117.391751;0;1;29.13;51.0;50.1;50.1;0.0;0;29.13;79.23;1;50.1;79.23;0.0;0.3676637637258614;;;Bank Withdrawal
0248-PGHBZ;Female;No;San Clemente;Offer A;Yes;No;Yes;Fiber Optic;Yes;Yes;No;Yes;Yes;No;No;Yes;Two Year;Stayed;69;0;33.429488;-117.609432;0;67;2.57;21.0;92.45;6140.85;0.0;0;172.19;6313.04;5;91.65447761194031;94.2244776119403;0.0;0.027275290509801934;;;Bank Withdrawal
0253-ZTEOB;Female;Yes;Los Angeles;No;Yes;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;44;1;34.076259;-118.310715;5;48;8.94;27.0;79.65;3870.3;0.0;0;429.12;4299.42;6;80.63125000000001;89.57125;0.0;0.0998088114210754;;;Bank Withdrawal
0254-FNMCI;Female;No;Downey;No;Yes;No;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;19;0;33.940884;-118.128628;0;72;41.91;73.0;109.9;7624.2;0.0;0;3017.52;10641.72;8;105.89166666666667;147.80166666666665;0.0;0.2835556658134212;;;Bank Withdrawal
0254-KCJGT;Male;Yes;Bodega Bay;Offer B;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;One Year;Stayed;64;0;38.377165;-123.037957;6;52;41.34;24.0;81.4;4354.45;0.0;0;2149.68;6504.13;7;83.73942307692307;125.07942307692308;0.0;0.3305099990313846;;;Credit Card
0254-WWRKD;Female;Yes;Challenge;Offer A;Yes;No;Yes;Cable;No;Yes;No;No;No;No;No;Yes;One Year;Stayed;44;3;39.461768;-121.195825;1;67;46.9;28.0;50.55;3431.75;0.0;0;3142.3;6574.05;2;51.22014925373134;98.12014925373134;0.0;0.4779854123409466;;;Credit Card
0256-LTHVJ;Female;Yes;Ludlow;Offer C;Yes;No;Yes;Fiber Optic;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Churned;58;0;34.702766;-116.093376;1;28;16.85;13.0;81.05;2227.1;0.0;0;471.8;2698.9;3;79.53928571428571;96.38928571428572;0.0;0.17481196042832264;Competitor;Competitor had better devices;Bank Withdrawal
0257-KXZGU;Female;Yes;Santa Clara;Offer C;Yes;Yes;Yes;DSL;No;Yes;Yes;No;No;No;Yes;Yes;Month-to-Month;Stayed;29;1;37.348129;-121.98469;9;32;33.28;51.0;62.45;2045.55;0.0;0;1064.96;3110.51;4;63.9234375;97.2034375;0.0;0.3423747231161449;;;Bank Withdrawal
0257-ZESQC;Female;Yes;Perris;No;Yes;No;Yes;Cable;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Churned;80;0;33.828289;-117.201666;2;27;7.02;25.0;75.2;1929.35;0.0;0;189.54;2118.89;2;71.4574074074074;78.4774074074074;0.0;0.0894524963542232;Attitude;Attitude of support person;Bank Withdrawal
0258-NOKBL;Male;No;Fortuna;No;Yes;No;Yes;Fiber Optic;No;Yes;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Joined;22;0;40.584991;-124.121504;0;3;31.48;73.0;90.4;268.45;0.0;0;94.44;362.89;5;89.48333333333333;120.96333333333332;0.0;0.2602441511201742;;;Bank Withdrawal
0259-GBZSH;Male;No;San Diego;Offer E;Yes;Yes;Yes;Cable;No;No;No;No;Yes;No;Yes;Yes;Month-to-Month;Churned;22;0;32.85723;-117.209774;0;2;40.43;27.0;85.65;181.5;0.0;0;80.86;262.36;3;90.75;131.18;0.0;0.30820246988870253;Competitor;Competitor made better offer;Bank Withdrawal
0260-ZDLGK;Female;No;San Dimas;No;Yes;No;Yes;Cable;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Churned;50;2;34.102119;-117.815532;0;9;35.49;11.0;72.9;651.4;0.0;0;319.41;970.81;6;72.37777777777778;107.86777777777777;0.0;0.3290139162142953;Competitor;Competitor made better offer;Credit Card
0263-FJTQO;Male;Yes;Rescue;Offer B;Yes;Yes;Yes;Cable;Yes;No;No;Yes;Yes;No;No;Yes;Two Year;Stayed;53;2;38.724322;-120.991237;10;50;44.49;28.0;70.5;3486.65;0.0;0;2224.5;5711.15;4;69.733;114.223;0.0;0.38950123880479415;;;Credit Card
